Status,Progress,Duration..in.seconds.,Finished,consent,check_1,check_2,X1_answer,X1_Q53_First.Click,X1_Q53_Last.Click,X1_Q53_Page.Submit,X1_Q53_Click.Count,X2_answer,X2_Q53_First.Click,X2_Q53_Last.Click,X2_Q53_Page.Submit,X2_Q53_Click.Count,X3_answer,X3_Q53_First.Click,X3_Q53_Last.Click,X3_Q53_Page.Submit,X3_Q53_Click.Count,X4_answer,X4_Q53_First.Click,X4_Q53_Last.Click,X4_Q53_Page.Submit,X4_Q53_Click.Count,X5_answer,X5_Q53_First.Click,X5_Q53_Last.Click,X5_Q53_Page.Submit,X5_Q53_Click.Count,X6_answer,X6_Q53_First.Click,X6_Q53_Last.Click,X6_Q53_Page.Submit,X6_Q53_Click.Count,X7_answer,X7_Q53_First.Click,X7_Q53_Last.Click,X7_Q53_Page.Submit,X7_Q53_Click.Count,X8_answer,X8_Q53_First.Click,X8_Q53_Last.Click,X8_Q53_Page.Submit,X8_Q53_Click.Count,X9_answer,X9_Q53_First.Click,X9_Q53_Last.Click,X9_Q53_Page.Submit,X9_Q53_Click.Count,X10_answer,X10_Q53_First.Click,X10_Q53_Last.Click,X10_Q53_Page.Submit,X10_Q53_Click.Count,X11_answer,X11_Q53_First.Click,X11_Q53_Last.Click,X11_Q53_Page.Submit,X11_Q53_Click.Count,X12_answer,X12_Q53_First.Click,X12_Q53_Last.Click,X12_Q53_Page.Submit,X12_Q53_Click.Count,X13_answer,X13_Q53_First.Click,X13_Q53_Last.Click,X13_Q53_Page.Submit,X13_Q53_Click.Count,X14_answer,X14_Q53_First.Click,X14_Q53_Last.Click,X14_Q53_Page.Submit,X14_Q53_Click.Count,X15_answer,X15_Q53_First.Click,X15_Q53_Last.Click,X15_Q53_Page.Submit,X15_Q53_Click.Count,X16_answer,X16_Q53_First.Click,X16_Q53_Last.Click,X16_Q53_Page.Submit,X16_Q53_Click.Count,follow_random,follow_search,dem_pol_1,dem_pol_2,dem_pol_3,dem_gender,dem_education,dem_birth,debrief_agree,headline_id_1,headline_id_2,headline_id_3,headline_id_4,headline_id_5,headline_id_6,headline_id_7,headline_id_8,headline_id_9,headline_id_10,headline_id_11,headline_id_12,headline_id_13,headline_id_14,headline_id_15,headline_id_16,headline_text_1,headline_text_2,headline_text_3,headline_text_4,headline_text_5,headline_text_6,headline_text_7,headline_text_8,headline_text_9,headline_text_10,headline_text_11,headline_text_12,headline_text_13,headline_text_14,headline_text_15,headline_text_16,true_votes_1,true_votes_2,true_votes_3,true_votes_4,true_votes_5,true_votes_6,true_votes_7,true_votes_8,true_votes_9,true_votes_10,true_votes_11,true_votes_12,true_votes_13,true_votes_14,true_votes_15,true_votes_16,true_votes_num_1,true_votes_num_2,true_votes_num_3,true_votes_num_4,true_votes_num_5,true_votes_num_6,true_votes_num_7,true_votes_num_8,true_votes_num_9,true_votes_num_10,true_votes_num_11,true_votes_num_12,true_votes_num_13,true_votes_num_14,true_votes_num_15,true_votes_num_16,population,group,dems,reps
IP Address,100,262,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.219,6.907,7.874,2,FALSE,3.351,3.351,4.332,1,FALSE,4.724,4.724,6.006,1,TRUE,9.23,9.23,10.019,1,TRUE,3.726,3.726,5.442,1,FALSE,4.665,4.665,5.975,1,FALSE,4.583,5.903,7.237,2,TRUE,7.096,7.096,7.938,1,TRUE,6.481,6.481,7.543,1,TRUE,3.922,3.922,4.748,1,TRUE,16.502,16.502,17.468,1,TRUE,5.957,7.145,8.402,2,TRUE,4.514,4.514,5.63,1,TRUE,4.414,4.414,5.453,1,TRUE,6.32,6.32,8.935,1,FALSE,5.258,5.258,6.351,1,No,No,Republican,conservative,Right or center-right,Male,"Associate degree (e.g. AA, AS)",1977,,Dem_5,Dem_2,Dem_1,Dem_9,Rep_6,Rep_2,Rep_5,Rep_1,Other_7,Other_2,Other_4,Other_1,Other_6,Other_5,Fake_1,Fake_2,Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,Undeniable Warming: The Planet's Hottest Five Years on Record,Justice Dept. Officials Had Discussions About Pushing Trump Out,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Migrant Jobs Project Spends 15 Million to Employ Only 120,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup","Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",It's Official: 2018 Was the Fourth-warmest Year on Record,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,control,,
IP Address,100,256,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,4.071,7.082,7.435,5,TRUE,2.483,6.063,6.555,4,TRUE,4.4,6.136,6.823,4,TRUE,10.031,10.756,11.361,3,TRUE,3.641,6.116,6.905,4,TRUE,7.539,8.872,9.605,4,TRUE,3.872,6.491,6.998,8,FALSE,8.066,9.045,9.957,3,TRUE,2.44,6.029,6.521,3,TRUE,3.67,6.162,6.5,4,FALSE,6.224,6.758,7.306,3,FALSE,3.073,5.9,6.451,4,FALSE,4.809,7.375,7.7,6,TRUE,2.556,5.943,6.448,3,FALSE,6.275,7.98,8.545,4,FALSE,4.575,6.381,6.971,4,No,No,Democrat,somewhat liberal,Left or center-left,Male,"Bachelor’s degree (e.g. BA, BS)",1980,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_5,Dem_4,Dem_1,Dem_7,Rep_10,Rep_4,Rep_3,Rep_5,Other_5,Other_8,Other_1,Other_2,Other_10,Other_3,Fake_1,Fake_2,Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Justice Dept. Officials Had Discussions About Pushing Trump Out,Nearly 400 Trump Aides Had Access to Leaked Schedules,Islamic State is 100 Percent Defeated,Investors Pulled Record $25 Billion from US Stock ETFs in January,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Migrant Jobs Project Spends 15 Million to Employ Only 120,It's Official: 2018 Was the Fourth-warmest Year on Record,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,294,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,are all true,FALSE,4.47,9.801,11.931,6,TRUE,6.88,6.88,8.485,1,TRUE,7.025,7.025,8.036,1,TRUE,0.954,6.446,7.542,2,FALSE,4.747,7.66,9.501,3,FALSE,6.764,10.458,11.983,5,FALSE,2.847,8.595,10.451,3,FALSE,4.558,7.46,9.562,3,TRUE,4,6.681,7.647,2,TRUE,6.83,6.83,7.787,1,TRUE,6.857,18.701,20.119,4,TRUE,4.363,6.469,7.387,2,FALSE,8.153,8.861,10.65,2,TRUE,4.261,7.475,8.988,3,FALSE,6.791,7.58,9.811,2,FALSE,3.226,7.618,9.277,3,No,No,Independent,liberal,Left or center-left,Female,High school degree or equivalent (e.g. GED),1986,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_3,Dem_7,Dem_1,Dem_10,Rep_10,Rep_4,Rep_9,Rep_1,Other_7,Other_9,Other_4,Other_5,Other_2,Other_10,Fake_1,Fake_2,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Nearly 400 Trump Aides Had Access to Leaked Schedules,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Islamic State is 100 Percent Defeated,Investors Pulled Record $25 Billion from US Stock ETFs in January,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Google to Invest $13 Billion in Us Data Centers and Offices,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,It's Official: 2018 Was the Fourth-warmest Year on Record,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,309,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.329,6.329,7.715,1,TRUE,7.202,7.202,9.7,1,TRUE,6.739,6.739,8.593,1,TRUE,7.967,7.967,11.315,1,TRUE,6.569,6.569,7.703,1,FALSE,6.587,6.587,7.552,1,TRUE,9.615,9.615,10.6,1,TRUE,7.526,7.526,10.358,1,FALSE,12.315,12.315,15.438,1,FALSE,14.08,14.08,15.074,1,TRUE,6.575,6.575,7.498,1,TRUE,10.934,14.157,15.181,2,FALSE,7.394,7.394,8.814,1,TRUE,6.227,6.227,7.293,1,FALSE,7.389,7.389,8.96,1,FALSE,9.789,9.789,11.569,1,No,No,Republican,conservative,Right or center-right,Male,"Associate degree (e.g. AA, AS)",1982,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_10,Dem_1,Dem_7,Dem_3,Rep_1,Rep_10,Rep_3,Rep_9,Other_1,Other_7,Other_5,Other_9,Other_10,Other_8,Fake_1,Fake_2,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Justice Dept. Officials Had Discussions About Pushing Trump Out,Nearly 400 Trump Aides Had Access to Leaked Schedules,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Islamic State is 100 Percent Defeated,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",It's Official: 2018 Was the Fourth-warmest Year on Record,Google to Invest $13 Billion in Us Data Centers and Offices,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,262,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,7.852,9.664,10.302,2,FALSE,6.683,6.683,8.494,1,TRUE,6.492,6.492,7.203,1,TRUE,6.667,8.041,8.797,3,FALSE,7.558,7.558,8.641,1,FALSE,6.274,6.274,7.405,1,FALSE,6.559,6.559,8.441,1,FALSE,6.821,6.821,7.819,1,TRUE,0.002,6.993,8.538,2,TRUE,6.444,6.444,7.523,1,TRUE,6.66,6.66,7.636,1,FALSE,6.335,6.335,7.145,1,,0,0,20.01,0,FALSE,6.596,6.596,7.533,1,FALSE,6.562,6.562,8.2,1,FALSE,6.332,6.332,7.347,1,No,No,Democrat,somewhat liberal,Left or center-left,Female,High school degree or equivalent (e.g. GED),1962,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_8,Dem_3,Dem_1,Dem_7,Rep_6,Rep_10,Rep_2,Rep_7,Other_6,Other_3,Other_4,Other_1,Other_7,Other_10,Fake_1,Fake_2,US Budget Deficit Running 41.8 Percent above Last Year,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Justice Dept. Officials Had Discussions About Pushing Trump Out,Nearly 400 Trump Aides Had Access to Leaked Schedules,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Islamic State is 100 Percent Defeated,Northam Got Nearly $2 Million in Donations from Planned Parenthood,"America Created 304,000 Jobs in January, Smashing Estimates","Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,272,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,9.258,9.258,10.297,1,FALSE,6.13,6.13,7.1,1,TRUE,7.321,7.321,8.879,1,TRUE,6.22,7.148,7.436,2,FALSE,12.588,12.588,14.585,1,FALSE,6.452,6.452,7.469,1,FALSE,19.725,19.725,20.116,1,TRUE,6.12,6.12,7.037,1,TRUE,7.301,7.301,8.297,1,TRUE,8.269,8.269,9.544,1,TRUE,7.451,7.451,8.43,1,FALSE,6.444,7.363,7.787,2,TRUE,6.551,6.551,10.254,1,TRUE,6.149,6.149,7.037,1,FALSE,6.412,6.412,8.651,1,FALSE,6.164,6.164,6.911,1,No,No,Democrat,somewhat liberal,Left or center-left,Male,"Bachelor’s degree (e.g. BA, BS)",1984,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_5,Dem_2,Dem_3,Dem_9,Rep_3,Rep_2,Rep_9,Rep_1,Other_9,Other_10,Other_8,Other_5,Other_3,Other_7,Fake_1,Fake_2,Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,Undeniable Warming: The Planet's Hottest Five Years on Record,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Google to Invest $13 Billion in Us Data Centers and Offices,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,It's Official: 2018 Was the Fourth-warmest Year on Record,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says","Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,265,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.551,6.551,7.665,1,TRUE,6.394,6.394,7.308,1,TRUE,6.394,6.394,7.019,1,TRUE,6.392,6.392,7.184,1,FALSE,6.37,6.37,7.281,1,FALSE,7.997,7.997,8.821,1,TRUE,8.342,8.342,9.55,1,FALSE,6.747,6.747,7.526,1,FALSE,9.156,9.156,10.122,1,FALSE,9.659,9.659,10.464,1,FALSE,6.731,6.731,7.758,1,TRUE,13.215,13.215,14.184,1,TRUE,6.536,6.536,7.255,1,TRUE,6.375,6.762,7.648,2,FALSE,9.502,9.502,13.203,1,FALSE,7.176,7.176,8.476,1,No,No,Democrat,somewhat liberal,Left or center-left,Female,"Bachelor’s degree (e.g. BA, BS)",1978,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_1,Dem_4,Dem_9,Dem_6,Rep_9,Rep_1,Rep_4,Rep_8,Other_9,Other_10,Other_3,Other_4,Other_2,Other_8,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Investors Pulled Record $25 Billion from US Stock ETFs in January,76 Percent of Viewers Approve President Trump's State of the Union Speech,Google to Invest $13 Billion in Us Data Centers and Offices,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,258,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.239,7.595,8.476,2,FALSE,6.232,7.115,8.395,2,TRUE,3.782,6.98,8.075,4,TRUE,4.56,7.776,8.617,3,FALSE,3.63,11.261,12.24,3,TRUE,4.936,6.668,7.611,2,FALSE,6.172,7.006,7.938,2,,0,0,20.011,0,TRUE,5.462,8.375,10.097,3,TRUE,7.68,8.649,9.532,2,TRUE,9.893,12.463,13.788,4,FALSE,7.693,12.327,13.311,3,TRUE,3.027,6.351,7.616,3,FALSE,2.87,10.012,11.226,3,FALSE,6.188,8.525,10.244,4,FALSE,5.607,7.114,8.138,2,No,No,Independent,somewhat liberal,Left or center-left,Female,High school degree or equivalent (e.g. GED),1992,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_1,Dem_10,Dem_4,Dem_6,Rep_2,Rep_4,Rep_3,Rep_8,Other_6,Other_8,Other_9,Other_2,Other_3,Other_10,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Investors Pulled Record $25 Billion from US Stock ETFs in January,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,76 Percent of Viewers Approve President Trump's State of the Union Speech,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Google to Invest $13 Billion in Us Data Centers and Offices,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,286,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,8.42,8.42,9.102,1,TRUE,8.524,9.395,10.229,2,FALSE,8.846,8.846,10.106,1,TRUE,6.272,6.272,7.102,1,FALSE,6.273,6.273,7.245,1,TRUE,6.159,6.159,7.04,1,FALSE,6.292,6.292,7.107,1,TRUE,12.435,12.435,13.551,1,FALSE,12.808,12.808,16.455,1,TRUE,6.347,6.347,7.349,1,TRUE,11.898,11.898,14.765,1,TRUE,6.555,6.555,7.438,1,FALSE,6.447,6.447,7.522,1,FALSE,6.98,6.98,7.843,1,TRUE,12.094,12.094,13.207,1,FALSE,6.524,6.524,7.566,1,No,No,Independent,liberal,Left or center-left,Male,High school degree or equivalent (e.g. GED),1974,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_1,Dem_10,Dem_3,Dem_2,Rep_7,Rep_1,Rep_10,Rep_3,Other_6,Other_3,Other_8,Other_7,Other_10,Other_5,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Undeniable Warming: The Planet's Hottest Five Years on Record,"America Created 304,000 Jobs in January, Smashing Estimates",Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Islamic State is 100 Percent Defeated,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,It's Official: 2018 Was the Fourth-warmest Year on Record,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,325,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,12.669,13.5,13.852,2,FALSE,6.519,6.519,7.213,1,FALSE,19.299,19.299,20.119,1,FALSE,6.348,6.348,6.97,1,TRUE,9.126,9.126,9.858,1,FALSE,12.807,15.807,16.58,2,TRUE,12.312,12.312,13.045,1,FALSE,13.349,13.349,14.136,1,FALSE,4.476,17.429,18.294,5,TRUE,8.714,8.714,9.771,1,TRUE,7.928,7.928,8.535,1,FALSE,18.205,18.205,19.121,1,FALSE,15.138,15.138,15.938,1,FALSE,6.862,7.767,8.728,2,FALSE,8.161,8.161,8.904,1,TRUE,7.79,7.79,8.384,1,No,No,Democrat,somewhat conservative,Left or center-left,Female,"Associate degree (e.g. AA, AS)",1989,,Dem_7,Dem_4,Dem_6,Dem_8,Rep_9,Rep_2,Rep_5,Rep_3,Other_6,Other_3,Other_8,Other_1,Other_2,Other_10,Fake_1,Fake_2,Nearly 400 Trump Aides Had Access to Leaked Schedules,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,US Budget Deficit Running 41.8 Percent above Last Year,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Migrant Jobs Project Spends 15 Million to Employ Only 120,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,control,,
